source_file,mongo_id,reviewerID,asin,reviewerName,helpful_votes,helpful_total,helpful_ratio,reviewText,text_length,text_missing,text_very_short,summary,summary_missing,overall,rating_polarity,unixReviewTime,review_datetime_utc,category
Clothing_Shoes_and_Jewelry.csv,5a132293741a2384e8376ef5,A2JY5IDUTEAEQU,1617160199,nice,5.0,11.0,0.45454545454545453,The Product is amazing. the only problem is it didnt go over the basics like alphabet and number first. I am amazed at how much i have learned still via this product. Only bad part is my computer crashed and i now own a Mac.. lol,229,0,0,HEBREW IS HARD,0,5.0,1.0,1313107200.0,2011-08-12 00:00:00+00:00,Clothing_Shoes_and_Jewelry
Clothing_Shoes_and_Jewelry.csv,5a132293741a2384e8376ef1,ABHMZVW6ZTUAT,1617160199,quincy jackson,0.0,1.0,0.0,"Still learning,But I feel this program will have me speaking Hebrew in no time at all. Wish I had someone to practice with.....",127,0,0,I'm 34 years of age,0,5.0,1.0,1385164800.0,2013-11-23 00:00:00+00:00,Clothing_Shoes_and_Jewelry
Clothing_Shoes_and_Jewelry.csv,5a132293741a2384e8376ef3,A1VAS526HKVMYB,1617160253,David,5.0,5.0,1.0,"I just spent about two hours with this software and have to say, I'm pretty impressed.  In a short time, I've learned male and female, child and adult, one vs. many, conjugation for the previous applied to reading, writing, eating, drinking, cooking, running, swimming.  It also starts giving you Devanagari script basics.  I was able to easily notice the difference between single and plural characters.I considered a class but it was more expensive and this allows me to go at my own pace and repeat sections as much as I want.I'm learning Hindi for recreational purposes but I definitely recommend this.",606,0,0,Impressed,0,3.0,0.0,1380153600.0,2013-09-26 00:00:00+00:00,Clothing_Shoes_and_Jewelry
Clothing_Shoes_and_Jewelry.csv,5a132293741a2384e8376ef6,AVFUOZBK6ML92,1617160253,Erika,1.0,1.0,1.0,"I don't find Rosetta Stone as helpful as other language programs. For this Hindi version in particular, I felt that more time should have been spent on actual Hindi words, versus the use of English words in an Indian accent... If 't-shirt' is pronounced 't-shirt' by most Hindi speakers, then I probably don't need to spend so much time on it in the lesson.",357,0,0,Not the right method for me,0,3.0,0.0,1401667200.0,2014-06-02 00:00:00+00:00,Clothing_Shoes_and_Jewelry
Clothing_Shoes_and_Jewelry.csv,5a132293741a2384e8376ef2,A1OU7XXU8HA2NS,1617160199,Vega11,7.0,10.0,0.7,The Rosetta Stone Hebrew Level 1 is a beneficial software program for those who are studying in the ministerial field. This step-by-step tool provides the necessary tips for absorbing a new language and is a fantastic learning tool. I will consider learning other languages with this program.,292,0,0,Rosetta Stone Hebrew Level 1,0,5.0,1.0,1320796800.0,2011-11-09 00:00:00+00:00,Clothing_Shoes_and_Jewelry
Clothing_Shoes_and_Jewelry.csv,5a132293741a2384e8376eec,A226YW0T8I0EZA,1617160199,"Canucklehead ""Canuck""",65.0,67.0,0.9701492537313433,"People have been praising these programs for a while now and I can understand why, but I think an exception has to be made for the Hebrew version, and I'll explain.I purchased this back in January of this year to prepare for my up-coming trip to Israel in June.  I did have a very small vocabulary already of some Hebrew words and phrases before I bought this.  In all I would say I knew about 100 words, and short phrases such as asking someone how they are, and I did learn how to tell someone that I did not speak Hebrew and ask if they spoke English.  Very basic, but still maybe more than a lot of people getting this program.So here is what I do not like about it.  I understand the importance of immersion, and there is not a speck of English in these lessons, and that is the problem, because no English also means no written English as well.  When pictures are put up you will hear the Hebrew word for it, and it will also be spelled using the Hebrew Alphabet, which of course means nothing to me, or to you if you don't know Hebrew, you obviously don't know the Alphabet.  It would be nice if they had a phonetic spelling of the words in English (like the Hebrew-English phrase books that I own).  I find this to be a big help, being able to read the word helps me to remember and associate the picture to the word, and also helps with pronouncing it.To be honest, I have gotten more useful Hebrew out of the Pimsleur series of introductory Hebrew.  With that I can already speak complete sentences and have small conversations, and order in restaurants etc, and those I can listen to in the car, or at the gym and they cost much less.  As you can see between Rosetta, Pimsleur, and my phrase books, I have taken learning Hebrew pretty seriously, and have invested a good amount on it.  I won't say that I have not gotten anything out of Rosetta Stone, but it is not as magical as the adds that you may have seen make it out to be, and again, I think this may pertain to languages where the alphabet and the characters are so different from English.The last criticism that I have is the included audio files that you get with it that you can download to iTunes.  I was really excited about that until I played them.  All they have is someone saying the Hebrew words from the lessons on them.  Not even the English word first, then the Hebrew word so that you know what it is.  It is like listening to a Hebrew movie or TV show with your eyes closed.  You have no idea what the word means if you don't already know it.  And if you have heard the word before but are not 100% sure on what it is, there is nothing to remind you, either you know it, or you don't, and that is confusing and frustrating.  I don't know how anyone could find that useful.  After about 15 minutes of listening and realizing this I didn't even bother listening to another, and went right back to my Pimsleur cd's.Everyone learns differently, so what is not helpful for me, may be fine for you, but if you think this type of immersion learning is right for you, then go for it, because if you can learn that way, then I think you'd be rocking Hebrew in no time.",3144,0,0,Not as good as everyone makes you think it is,0,3.0,0.0,1335744000.0,2012-04-30 00:00:00+00:00,Clothing_Shoes_and_Jewelry
Clothing_Shoes_and_Jewelry.csv,5a132293741a2384e8376ef8,A2VEAF83CFX495,1617160318,Nancy,1.0,1.0,1.0,"As English as my first language this is good for learning most languages like Italian, Irish, Spanish ect.. as I learned much of the Irish rather quickly. But it's not good for learning languages like Korean, Chinese or any Asian language requiring an understanding of the different symbols for the alphabet. Rosetta stone doesn't come with any books to help with grammar or helping to understand how a sentence is put together of any kind, it's learning system is based as a child would learn by listening and pictures only. Like I said it does work well with most languages though.",583,0,0,I actually learned a lot relatively quick.,0,4.0,1.0,1381795200.0,2013-10-15 00:00:00+00:00,Clothing_Shoes_and_Jewelry
Clothing_Shoes_and_Jewelry.csv,5a132293741a2384e8376ef7,ASWG8EJHCWPKC,1617160253,"Robert E. Allen ""Old Grump""",3.0,8.0,0.375,"We are studying Hindi with the Pimsleur method. Because Pimsleur does not use writing in the earlier lessons, (that is a good decision for languages that use our alphabet because we need to learn the sounds and not pronounce the letters as they are in our language.) But, Hindi used a completely different set of characters that are very important to the speaker. So, we learn the pronunciation and sounds, and Rosetta Stone for the other needed parts.We have also used Pimsleur for German and Russian and there have no need for Rosetta Stone.We were using this program to work with the script. It was version 4, which Rosetta Stone says can be put on two computers for five students in a family. That is not true. Because of my eyesight I needed to use a larger screen so I tried to put it on a second computer. It would not activate. I had to delete it from the laptop it was on before I could change it.When I deleted it from the laptop it gave me a set of two numbers, one was the Activation Key, which I already had, and another was the delete number. You had to send both Rosetta Stone before you could activate the program on the exchange computer. Due to a glitch, (in the computer world - one that I have been in since 1979 - glitches happen) and I lost the delete number. I tried to contact Rosetta Stone and work things out so that I could use the program on my larger screen.EDIT: The product now works on both computers. They must have straightened it out in house, but they did not communicate this with me, so I found out by accident. Rosetta Stone is a viable help to Pimsleur since it does have pictures with the words and helps one to visualize certain things. They also help with the Hindi phonetic system and, since that is so different than the Western Alphabet, the help is appreciated. The product is fine, a bit overpriced, but a viable addition to Pimsleur for Hindi. I would not need it for something like German. I can give it two stars now. I would give it three but for the lack of communication with their customers.",2046,0,0,Buy this at your own risk. Customer service is not good..,0,2.0,0.0,1358121600.0,2013-01-14 00:00:00+00:00,Clothing_Shoes_and_Jewelry
Clothing_Shoes_and_Jewelry.csv,5a132293741a2384e8376ef9,A11S1LDJ2DPWFA,1617160318,Rebecca Tidwell,1.0,1.0,1.0,"I have only just begun this lesson but I began to pick it up right away.  The second lesson becomes slightly harder but I am ready to dive in.  There is no English in this so you have to guess what the picture is really &#34;saying&#34; to you.  A slight knowledge of sentence structure and grammar is a must.  Otherwise you will miss the small differences like in he, she or they.  I am really enjoying it so far and like that the software allows me to pronounce the words (even though I am no good at it yet) and gives me a visual cue of the words as I say them.  I think this will be an easy way to pick up enough to have a short conversation.  I am pleased with this product so far.  The only down side is that I do not have internet at my home (I live in the country) and that limits the usage of the product.  Also that made me have to call to get my product activated and from the sounds of it they outsource their customer service to other countries.  This made it slightly difficult to understand the gentleman who was helping me on the phone.  We were able to get the product activated after many repeated misunderstandings.  I have read that others have had problems with the customer service (being rude and unhelpful), I did not experience that (as the man was nice) but very hard to understand.",1308,0,0,Pros and Cons,0,5.0,1.0,1386720000.0,2013-12-11 00:00:00+00:00,Clothing_Shoes_and_Jewelry
Clothing_Shoes_and_Jewelry.csv,5a132293741a2384e8376efb,A1ROH6H5XXPUP9,1617160318,Thomas Leach,0.0,0.0,,"I am of second generation Irish ancestory and remember the grand stories my grandparents and great-grandparents told about Ireland when they lived there.  I have visited Ireland numerous times and felt I would have a better connection with my ancestory by learning the language.  I am struggling with some of the pronounciations; but am enjoying the learning. I am hoping when I visit Ireland, I would be capable of carrying on a basic conversation with the people.",465,0,0,Enjoying learning the language of my ancestors,0,4.0,1.0,1397433600.0,2014-04-14 00:00:00+00:00,Clothing_Shoes_and_Jewelry
